cpg_id,SCLL-545,SCLL-546,SCLL-547,SCLL-548,SCLL-493,SCLL-494,SCLL-531,SCLL-532,SCLL-533
cg11583762,0.390826787,0.829666342,0.815854622,0.918430263,0.746125122,0.866324692,0.937761177,0.928874181,0.960809192
cg13346869,0.48801727,0.524213031,0.50672629,0.504280794,0.389214237,0.438747802,0.416213472,0.352694044,0.052378006
cg18570392,0.452001942,0.43983717,0.450097815,0.269941431,0.689497211,0.694487721,0.717985879,0.45797591,0.704061785
cg19632760,0.604678147,0.68411967,0.70949259,0.682347117,0.61527632,0.52701866,0.578576372,0.584737441,0.581204256
cg19682134,0.513932794,0.539365494,0.540230418,0.467918155,0.560325765,0.527526915,0.44137706,0.516042079,0.232958212
cg19806221,0.550525962,0.686632816,0.624028331,0.230570747,0.298205721,0.183940807,0.080635414,0.168629301,0.135239325
cg20366110,0.132716991,0.193867521,0.220294037,0.411347308,0.531043007,0.492615439,0.498138893,0.524214587,0.49649994
cg20463151,0.728513795,0.726265555,0.636551633,0.900631376,0.144686763,0.097104948,0.041102008,0.067897536,0.066154539
cg20845050,0.101942978,0.195504505,0.217957996,0.108586123,0.668737842,0.613211554,0.564741278,0.598747022,0.551094786
cg21244580,0.115007811,0.196568365,0.244922937,0.097281329,0.307535338,0.184271018,0.054755402,0.095492077,0.069686265
cg21505509,0.534569378,0.50530973,0.54244965,0.567988373,0.525193054,0.557598089,0.6345023,0.559471068,0.144998451
cg23245289,0.635184305,0.622509974,0.63695871,0.391082766,0.526309639,0.532553135,0.540507713,0.374317918,0.796631688
cg24636969,0.87355981,0.801344294,0.77413882,0.902930774,0.070753046,0.070572987,0.072391496,0.298038324,0.04544386
cg26041569,0.128200918,0.151447224,0.162386755,0.102388598,0.641942973,0.625890474,0.649124612,0.61714648,0.124294829
cg27053337,0.511685289,0.551841071,0.545732816,0.421545577,0.514132257,0.486466029,0.567694465,0.50446301,0.570414495
cg00220243,0.494881,0.623552028,0.600138414,0.294726722,0.648273847,0.580250721,0.593413032,0.270885792,0.855146827
cg01126560,0.242380209,0.450531988,0.470352474,0.776612021,0.155115196,0.132876628,0.089645414,0.166659484,0.057424065
cg03191962,0.895492974,0.641949231,0.667807107,0.58177625,0.571286808,0.513493772,0.599411995,0.507990975,0.467713466
cg03576809,0.489221436,0.531081884,0.482991546,0.67070488,0.403524509,0.378809848,0.503618861,0.392113249,0.310755815
cg04824555,0.558935669,0.464394525,0.505682792,0.72361262,0.621134856,0.653871465,0.681526993,0.623423173,0.588403183
cg07881032,0.490047268,0.519510029,0.565516315,0.280955338,0.569893684,0.487529284,0.554996232,0.552311713,0.572985425
cg13518232,0.475504842,0.499760995,0.50486437,0.450745464,0.512052609,0.483485654,0.488566565,0.494724719,0.856533386
cg13573611,0.574152389,0.51639834,0.503954552,0.493681211,0.869362133,0.841118221,0.792269363,0.828928584,0.767382358
cg13891189,0.546990337,0.552687506,0.531141774,0.524783106,0.263536561,0.155567368,0.096354189,0.408691609,0.099380232
cg14182974,0.430416905,0.499558143,0.484220407,0.779041112,0.102502559,0.038398681,0.034307102,0.199662703,0.439598512
cg19519624,0.098224671,0.091204503,0.113504637,0.074912702,0.546308991,0.524182981,0.562155991,0.496595135,0.559156957
cg21177396,0.302124496,0.382787538,0.374063088,0.232368757,0.51570833,0.488538796,0.501265421,0.452454964,0.108990051
cg21891967,0.519321854,0.538648063,0.550693905,0.557612716,0.516400061,0.513802513,0.48891306,0.485145641,0.506691452
cg00142642,0.486485529,0.488742059,0.496910858,0.508002041,0.721985884,0.819426715,0.904888164,0.818729475,0.932108625
cg00153041,0.587763029,0.776418542,0.806169328,0.836074251,0.297282201,0.243700296,0.156945875,0.494050572,0.539959293
cg00169964,0.464686998,0.499144631,0.485851782,0.698150182,0.509506131,0.455005727,0.519576098,0.513570037,0.51470772
cg00219169,0.045882078,0.128628657,0.185002004,0.052083918,0.906594527,0.927453728,0.952552156,0.92892555,0.915179781
cg00492979,0.078470163,0.064247933,0.090497114,0.04989021,0.206955955,0.083140203,0.035188143,0.074833457,0.025003721
cg02971322,0.583790591,0.692683075,0.680895182,0.628281536,0.581593045,0.613241463,0.586709959,0.808034965,0.943098584
cg03444077,0.884652881,0.800678419,0.759874182,0.916589849,0.561561734,0.563540945,0.560813402,0.54546613,0.680715086
cg04004590,0.114727047,0.155905154,0.197382006,0.083284008,0.780739646,0.860441882,0.955597929,0.929953141,0.94743739
cg04309849,0.299970197,0.563500163,0.570639874,0.764666661,0.492599985,0.47312596,0.489273211,0.448618042,0.5009201
cg06188367,0.955913121,0.909631979,0.882781146,0.943870409,0.769897956,0.854236327,0.930725035,0.840884204,0.926827889
cg06620993,0.421026188,0.443047804,0.454011713,0.285644173,0.482234143,0.43355047,0.491445083,0.441455005,0.417946942
cg06850159,0.609022908,0.468073862,0.486890439,0.657959505,0.568073604,0.539947903,0.542582676,0.494980048,0.077085447
cg07262395,0.910561148,0.910982208,0.892765171,0.925900195,0.23255934,0.100965948,0.060097408,0.095242558,0.054272737
cg09955645,0.045108008,0.14599701,0.202548056,0.059620405,0.825086359,0.894909525,0.897808029,0.881305542,0.658381375
cg10475928,0.929155154,0.923057238,0.882398167,0.941255907,0.515185713,0.562252482,0.557814814,0.696576121,0.547722455
cg11444332,0.610468588,0.664079088,0.684204158,0.880041371,0.865423734,0.866827983,0.924623389,0.915663955,0.935745871
cg12428160,0.447074774,0.4566283,0.457945203,0.341215219,0.419243231,0.380573132,0.43170045,0.560656579,0.470139339
cg12450708,0.90615283,0.869854361,0.877128744,0.764455039,0.526881491,0.50678031,0.568370709,0.581348186,0.550731638
cg12765123,0.084337554,0.100060846,0.112753781,0.14768006,0.256667157,0.292843418,0.247956015,0.300044677,0.262208043
cg12845268,0.905792922,0.869130787,0.887402175,0.872209073,0.351148392,0.330655991,0.363733272,0.442094831,0.248305885
cg13221347,0.474544746,0.476633727,0.478014664,0.425069468,0.841517187,0.886236914,0.953083451,0.700223138,0.860276526
cg14251734,0.113826556,0.313072081,0.320968324,0.166419786,0.237244814,0.145247457,0.071826423,0.137819775,0.0693937
cg15233961,0.591203568,0.593940821,0.650127595,0.645027188,0.531596232,0.505095649,0.666069283,0.577375458,0.704362481
cg16351002,0.279535523,0.145529351,0.185598763,0.084892314,0.857643212,0.897534749,0.935859447,0.914001481,0.15339115
cg16977735,0.109614447,0.238240241,0.284030438,0.137361127,0.874162701,0.8586777,0.919123463,0.875178435,0.779837691
cg18103548,0.504438207,0.413301007,0.486907999,0.506009496,0.265876527,0.178675016,0.386769837,0.379306641,0.39210601
cg20503657,0.362161472,0.21917192,0.195606306,0.22844515,0.122657889,0.171931127,0.13631706,0.176433323,0.179447919
cg21012874,0.764072486,0.707112028,0.719939551,0.714066481,0.534086764,0.522420354,0.494262351,0.476412179,0.501935434
cg22704845,0.211595312,0.227871946,0.166405016,0.135871227,0.136907017,0.154131517,0.157691011,0.214771058,0.109363802
cg23331156,0.090212027,0.190956866,0.195779377,0.107647447,0.213519106,0.258136589,0.162833113,0.175875619,0.047101323
cg24143137,0.698292378,0.49437605,0.524253403,0.451380837,0.749083491,0.682478227,0.771566896,0.467475565,0.706981455
cg24160569,0.1400676,0.195680771,0.242940391,0.397457731,0.855276822,0.863097051,0.89533354,0.872960183,0.845105863
cg24696332,0.117157694,0.135932969,0.163427722,0.10715864,0.729435583,0.774176967,0.910089346,0.837410905,0.862061999
cg00089550,0.266408152,0.336978385,0.368464419,0.275981999,0.365302573,0.263640722,0.181370813,0.254303793,0.187110814
cg00233420,0.068224481,0.081343746,0.099739566,0.066630404,0.577186614,0.530547273,0.502214265,0.491470967,0.873545852
cg00864171,0.145396832,0.147472378,0.176063074,0.122149181,0.260531659,0.188682089,0.096293083,0.154016298,0.088138694
cg01094687,0.515941888,0.331047347,0.311805396,0.145712277,0.237166923,0.136417668,0.038716398,0.095188504,0.059140229
cg01421380,0.924918263,0.805964948,0.812574641,0.726731873,0.535082489,0.527554823,0.543471656,0.499975137,0.513002326
cg01694451,0.852273636,0.840480359,0.8314663,0.672722249,0.52508349,0.477144589,0.502743348,0.493917443,0.490069309
cg01794156,0.07100911,0.151409498,0.181158438,0.111644161,0.607497039,0.635974433,0.604159101,0.567562466,0.617197026
cg03101664,0.489959999,0.426661107,0.434214424,0.410241002,0.834194518,0.884566599,0.932929509,0.866427278,0.798303608
cg03222066,0.477640608,0.490942421,0.472418881,0.465572228,0.528611964,0.521088711,0.503681478,0.341993599,0.107271193
cg03349769,0.177341443,0.309158131,0.247567129,0.131602123,0.649766449,0.684014374,0.751633374,0.833975938,0.711590811
cg03606954,0.907520003,0.914780097,0.895758273,0.903621167,0.315542147,0.176846232,0.090112026,0.510376207,0.084776131
cg04106006,0.126131898,0.308449271,0.318671769,0.214165332,0.222749683,0.162066285,0.149328582,0.180238806,0.123142295
cg04468568,0.477995424,0.466676724,0.48853682,0.454382318,0.457384957,0.402366026,0.499476158,0.430708573,0.478272561
cg04862679,0.920448138,0.898335569,0.867204051,0.899711366,0.516687961,0.504447948,0.495571783,0.500677701,0.477808334
cg05061471,0.92402232,0.83472219,0.8035404,0.892042,0.234001982,0.149763974,0.069417997,0.116589356,0.064297814
cg05353869,0.451514535,0.527542577,0.523331856,0.516483591,0.545350439,0.567358912,0.542438473,0.527706492,0.532944545
cg05566455,0.05148806,0.318864167,0.354534838,0.457697912,0.876393136,0.940510044,0.941733753,0.93721702,0.95211774
cg06705930,0.695993405,0.854293979,0.85640498,0.843261893,0.248213411,0.154377112,0.17182296,0.18645176,0.092349778
cg06962549,0.502118799,0.618360263,0.636987551,0.727610829,0.273625246,0.159955152,0.123172252,0.159229198,0.105889306
cg06974175,0.478566197,0.477520244,0.506964901,0.303796423,0.482574096,0.474749429,0.513689627,0.532862152,0.545925125
cg07238401,0.868621937,0.815496379,0.817578215,0.851711264,0.481894905,0.466476813,0.48045506,0.277114808,0.432058545
cg07539927,0.467230301,0.306966506,0.320354948,0.253426921,0.283796266,0.202527616,0.22805687,0.186080943,0.277863486
cg07716408,0.897542741,0.854847632,0.838135208,0.689188462,0.603188168,0.635311237,0.59554192,0.588169518,0.499648587
cg07934552,0.490004822,0.420979599,0.402630016,0.656245673,0.258008192,0.180637595,0.13408448,0.400853836,0.211121531
cg08355456,0.21613531,0.236048169,0.223793784,0.220509854,0.185183073,0.203172451,0.19792387,0.246478278,0.182084857
cg08743050,0.546308621,0.510461426,0.525359075,0.481572375,0.510524543,0.47447134,0.55751222,0.456264461,0.553840771
cg10026995,0.731367599,0.580329709,0.585892787,0.380413764,0.310937352,0.264224252,0.258720183,0.289634227,0.453693984
cg10130811,0.555923099,0.693604134,0.669581259,0.554992128,0.264926701,0.13386841,0.149713737,0.150504788,0.14511332
cg10262710,0.497898061,0.635677456,0.661332447,0.512134224,0.538210437,0.528448945,0.530051842,0.762843699,0.492424277
cg10283695,0.085552318,0.147063407,0.170383704,0.081295815,0.236181405,0.33851933,0.156960511,0.167595962,0.537337939
cg10570158,0.576559721,0.530025106,0.55461404,0.819574222,0.545607911,0.544896277,0.522295007,0.197147502,0.471193267
cg10961484,0.851468311,0.808097374,0.801067786,0.639402007,0.505094769,0.474684224,0.521705247,0.479479191,0.511407927
cg11132272,0.90203607,0.895184801,0.896816299,0.496912715,0.295670027,0.236357281,0.197143099,0.775620058,0.689048856
cg11976911,0.169979972,0.242340871,0.258810434,0.148500648,0.567452577,0.57891333,0.532651269,0.486782518,0.536497598
cg12110980,0.45134708,0.493911592,0.533374186,0.674909316,0.691686991,0.709609218,0.755974607,0.673584612,0.502582042
cg12904004,0.543423675,0.561464635,0.602031949,0.758003233,0.299030661,0.187998412,0.158322188,0.403584366,0.125559631
cg14201467,0.235869198,0.19363619,0.190360406,0.165301437,0.142526794,0.096469581,0.115722942,0.592905936,0.102762362
cg14933468,0.461089719,0.508840833,0.537566199,0.44332829,0.293133824,0.210008383,0.143149322,0.158099628,0.173738624
cg15235707,0.44243856,0.479119241,0.490950726,0.502166477,0.479339623,0.461351634,0.464240103,0.450773039,0.086878044
cg15887846,0.470347792,0.454964688,0.484382183,0.36501368,0.278071818,0.155666902,0.087730099,0.150695301,0.087547004
cg17840408,0.07373528,0.160304747,0.17801869,0.085603247,0.52126724,0.40850615,0.454862126,0.492162483,0.485176277
cg18052274,0.128700443,0.305989613,0.331118569,0.185386562,0.201508841,0.09207634,0.082265869,0.108950778,0.057655744
cg19415743,0.228867658,0.243013584,0.249927844,0.165930875,0.198082508,0.177430339,0.216318262,0.196050552,0.199807305
cg19624354,0.597912245,0.591499776,0.585309648,0.587741851,0.147054163,0.113111609,0.079210403,0.13886471,0.059669901
cg20051530,0.886799763,0.664564961,0.549941374,0.331854866,0.548629726,0.544462282,0.514152016,0.594102351,0.062886464
cg20118840,0.889846922,0.881990036,0.857723356,0.613585682,0.858705268,0.877123713,0.917170893,0.856210773,0.886061066
cg21570702,0.825363665,0.744913923,0.7412939,0.411146768,0.44252188,0.431607544,0.474389325,0.479307213,0.531287586
cg23065768,0.891881447,0.786450796,0.76080282,0.782224526,0.552160762,0.503625282,0.501184871,0.514616961,0.526571786
cg23149852,0.913892998,0.905288398,0.846594695,0.642770342,0.849517234,0.873450104,0.935262531,0.869894344,0.918844721
cg23188684,0.086450942,0.115948765,0.163123583,0.11067146,0.212604125,0.184953178,0.03727321,0.147030902,0.042931427
cg24829292,0.176139996,0.31475892,0.318783092,0.338547403,0.744904209,0.751086111,0.808775894,0.735920372,0.803289096
cg24851651,0.575577423,0.608624703,0.628149264,0.584094602,0.602311634,0.654387423,0.600700318,0.636180276,0.619298877
cg24953078,0.623655262,0.629194672,0.641631383,0.60752227,0.25917503,0.122016925,0.054571145,0.067058567,0.119111489
cg25132257,0.419326653,0.774228245,0.748068935,0.64867819,0.365678241,0.303187752,0.26790375,0.53753511,0.299194641
cg25258098,0.022873792,0.093686659,0.125612131,0.029938991,0.578056038,0.610789694,0.415505648,0.415190486,0.22865651
cg25948180,0.072691294,0.266286496,0.272634741,0.11465609,0.208585865,0.097647191,0.092500205,0.124404846,0.504714753
cg26418434,0.215338799,0.403182045,0.424511897,0.56744474,0.346863806,0.162101633,0.0302264,0.24225634,0.02151926
cg00700412,0.963072296,0.958339103,0.961534255,0.938689576,0.502912115,0.524054368,0.434200992,0.494531021,0.069104311
cg01844176,0.080287278,0.334555163,0.34531105,0.088311681,0.843412746,0.926315123,0.926817417,0.919813519,0.92165897
cg03320170,0.090025214,0.325711889,0.343641402,0.509961514,0.224389581,0.125716003,0.060403768,0.112146906,0.050506153
cg03353445,0.510563655,0.534105035,0.575786489,0.254543734,0.301342314,0.168257819,0.055835592,0.144447363,0.046072929
cg03495030,0.140537099,0.186596112,0.198599659,0.112487043,0.471699617,0.458122463,0.475034235,0.475997285,0.480820403
cg03554925,0.89050096,0.84201764,0.785390941,0.575211463,0.452079555,0.462638811,0.506984277,0.486078288,0.924078213
cg04348558,0.861272713,0.802078927,0.734238971,0.734516496,0.500443816,0.470315532,0.511891189,0.519983969,0.252506055
cg05134054,0.509949612,0.482210964,0.469538905,0.540718858,0.222351661,0.116654272,0.041265622,0.074402571,0.038655771
cg05361406,0.117495949,0.206445528,0.266817281,0.144322484,0.450278897,0.43608627,0.550137895,0.514855142,0.538961722
cg06840837,0.430126092,0.443069899,0.465014399,0.450153184,0.295279444,0.176745162,0.195238239,0.17449045,0.195095049
cg06868955,0.609660133,0.77176589,0.788897172,0.360495578,0.577529261,0.515762293,0.511268614,0.507473933,0.047254956
cg07910460,0.129724275,0.284419295,0.317575229,0.367299116,0.701313015,0.775262751,0.859066533,0.831709617,0.850947595
cg08409225,0.087317303,0.113592043,0.121473935,0.049618575,0.316329069,0.148615778,0.398530952,0.173237187,0.460934116
cg08455772,0.763101745,0.7128437,0.709006105,0.72761377,0.71130748,0.710446902,0.786801235,0.771973626,0.828966279
cg08784247,0.639705249,0.553947908,0.591549002,0.859001743,0.206396391,0.094990832,0.063094737,0.077169401,0.047803042
cg08800396,0.572240452,0.406744265,0.4278621,0.206088585,0.2860622,0.200280571,0.173710734,0.193361869,0.077428437
cg09328283,0.836145099,0.800175071,0.751471214,0.839568296,0.516842795,0.566798542,0.564686843,0.543765364,0.323843264
cg09601159,0.438667124,0.492929484,0.507655973,0.448640907,0.736996259,0.758034592,0.901944462,0.935992347,0.950120786
cg10306450,0.374684388,0.464560184,0.458257359,0.385315846,0.251857042,0.162664262,0.140616179,0.183568151,0.122059553
cg10317314,0.031417037,0.099931509,0.111041246,0.02929874,0.016329842,0.01403395,0.025416021,0.020861357,0.039132731
cg10651121,0.470756314,0.532959272,0.515308417,0.4938073,0.265206009,0.133306947,0.053435865,0.11684525,0.118191403
cg10809165,0.511573881,0.521954393,0.538538479,0.526018022,0.644432109,0.576781635,0.583532444,0.591214876,0.239588492
cg11367159,0.11371526,0.388948463,0.404714981,0.224109108,0.561040638,0.530503706,0.559530218,0.523239438,0.526494837
cg12675583,0.473665924,0.753471968,0.748981013,0.877026395,0.515559744,0.490155393,0.530829264,0.485066228,0.314380044
cg13147090,0.324885663,0.555003456,0.561683577,0.33784478,0.348159269,0.32680316,0.038100117,0.308008857,0.046709685
cg14687298,0.05645698,0.149341187,0.203519255,0.036718182,0.022600269,0.020443164,0.019439174,0.025116185,0.030681099
cg15878909,0.842559907,0.806508602,0.802917114,0.315288628,0.275385556,0.119060857,0.102573516,0.132228384,0.153156631
cg15996769,0.082539208,0.17449322,0.187065793,0.076678192,0.571944396,0.565883466,0.603502022,0.518508401,0.56924825
cg16267202,0.902890549,0.909788565,0.88851412,0.920177776,0.586139436,0.605082968,0.557335263,0.641254668,0.878157519
cg16624888,0.758725626,0.723231755,0.754900781,0.746297207,0.731654092,0.813011504,0.675063652,0.396994305,0.558227528
cg17292337,0.089284102,0.137649374,0.173736406,0.07013831,0.058219982,0.057665266,0.054704127,0.066531211,0.042490882
cg17295489,0.882307623,0.872861805,0.848350753,0.611767322,0.63681018,0.546156168,0.508911299,0.592928028,0.930804649
cg17566325,0.06126025,0.075097091,0.121709926,0.052115617,0.436132347,0.502778195,0.447177903,0.231297168,0.88758448
cg17570948,0.179424544,0.179031249,0.225788011,0.113873205,0.251973323,0.13943841,0.061376536,0.436150236,0.059190577
cg19893439,0.040944165,0.053909176,0.085707597,0.035882223,0.212324446,0.115446983,0.067671439,0.097551293,0.070029923
cg20050828,0.885961009,0.865900723,0.870971869,0.725370712,0.602666862,0.576145898,0.562819167,0.560207721,0.527650086
cg20092036,0.538731102,0.533268332,0.552181183,0.27511574,0.555233157,0.544826359,0.557747921,0.547249349,0.529550476
cg20402783,0.025610374,0.03683544,0.031486142,0.041400701,0.512160077,0.713004724,0.343003496,0.898277831,0.119574673
cg21961771,0.257090174,0.438487391,0.479030116,0.216505451,0.536887041,0.590356271,0.551342989,0.581734685,0.871765931
cg22566355,0.890191703,0.833313449,0.816794234,0.691018851,0.312230841,0.253041197,0.248318063,0.288772299,0.86846721
cg23390920,0.087501582,0.60420705,0.595019843,0.715073793,0.894292743,0.904035257,0.919473965,0.730806731,0.930483378
cg23469448,0.915029537,0.917911485,0.887994022,0.857737223,0.524883974,0.486246021,0.512674711,0.497117461,0.564353609
cg23591611,0.470397986,0.45487838,0.458780752,0.313122211,0.328139398,0.254561339,0.234127326,0.442707784,0.827989128
cg24460369,0.543439271,0.537072483,0.555999217,0.51603821,0.211045086,0.13659188,0.066811195,0.161174158,0.060627455
cg25134647,0.926056448,0.882932859,0.90335812,0.938001056,0.5780333,0.645220805,0.544789889,0.58564734,0.935904971
cg25752163,0.734944725,0.838630362,0.813783658,0.788893086,0.640925683,0.85819491,0.687634749,0.540864577,0.699802383
cg26750617,0.410217071,0.444629678,0.446585161,0.44973549,0.490878244,0.468367286,0.463595355,0.430540343,0.084209846
cg00750481,0.136139098,0.134689328,0.135447794,0.131577385,0.826230961,0.698530297,0.60817508,0.668080387,0.640950181
cg03593908,0.282054049,0.397159332,0.340207547,0.366840872,0.565458911,0.605130339,0.399774117,0.293720256,0.406053173
cg03898952,0.909219752,0.849364453,0.842651044,0.899355669,0.268088952,0.196442363,0.107015543,0.156093546,0.108131372
cg06897282,0.554708437,0.618557418,0.63334002,0.810268993,0.211961757,0.197196614,0.180098582,0.197556801,0.090395872
cg07610777,0.652539547,0.768646358,0.720933385,0.512371694,0.590542589,0.606334024,0.586272696,0.603042859,0.600311109
cg07937631,0.91095853,0.904051696,0.895625745,0.89892419,0.890551965,0.920706759,0.908051352,0.905115516,0.842396841
cg07974719,0.578615304,0.617237309,0.615438509,0.622103549,0.535106499,0.531287356,0.573543257,0.528812397,0.559112517
cg08183074,0.919720942,0.931834276,0.902225665,0.698388466,0.626564123,0.606355899,0.524413272,0.527339755,0.515604382
cg09084477,0.077676932,0.111706465,0.104962388,0.047274122,0.638571323,0.588211333,0.56450509,0.57574037,0.565605957
cg09460553,0.475048906,0.468209781,0.491228299,0.502017785,0.498403454,0.476441485,0.510481696,0.494672625,0.547653554
cg12206359,0.894116817,0.905041909,0.887434207,0.917080204,0.618253871,0.593064981,0.571021534,0.500469812,0.535344249
cg12436019,0.20607421,0.145697736,0.18161026,0.086127563,0.506021841,0.479614432,0.493369622,0.467581647,0.505548483
cg13868001,0.655735874,0.599861055,0.54593427,0.581384234,0.541362895,0.509829515,0.42774104,0.468560398,0.045750498
cg16032841,0.869825273,0.785736132,0.78951139,0.85855801,0.210692208,0.130981333,0.118950879,0.139372501,0.120557327
cg19759502,0.576471827,0.580927538,0.586698818,0.589751043,0.526973415,0.510908743,0.557733522,0.513006907,0.550205383
cg20334079,0.891253685,0.863289904,0.860325262,0.911977141,0.582170562,0.576400962,0.604208635,0.639013908,0.591824103
cg21805940,0.088418067,0.102501232,0.108379435,0.045281669,0.506583706,0.50512661,0.47547672,0.458685968,0.475065569
cg22721998,0.532795937,0.52413322,0.556607315,0.535957854,0.530627276,0.492661383,0.537677681,0.496396767,0.495321989
cg22731513,0.91086352,0.593270051,0.581334959,0.3141301,0.782124915,0.847408107,0.968334379,0.857156915,0.949232626
cg25444002,0.10583979,0.117627123,0.138049628,0.278844362,0.5773832,0.548833474,0.521082389,0.625377434,0.575331162
cg25658983,0.16762914,0.184927543,0.175840369,0.117584928,0.208979565,0.110593108,0.101990014,0.146379398,0.081262307
cg01115857,0.794482318,0.762068837,0.735127694,0.715189178,0.292495506,0.203871149,0.144971178,0.419638861,0.135498191
cg01214012,0.077913788,0.083351813,0.169941613,0.047020979,0.599362623,0.650986117,0.542046786,0.224875896,0.514394173
cg04329125,0.947530601,0.831998218,0.804248392,0.931945113,0.803000768,0.939648128,0.973085425,0.951146992,0.946127834
cg04716394,0.53163292,0.408500986,0.410894292,0.621268449,0.231185205,0.119324109,0.083984685,0.111508857,0.087120276
cg05150608,0.557686386,0.610646212,0.622437359,0.703011856,0.58641112,0.535003626,0.59275597,0.579539666,0.576782493
cg05225684,0.931342939,0.911797113,0.869254661,0.71022151,0.284565279,0.114553335,0.045313926,0.094675406,0.044533624
cg06892679,0.915090908,0.911517854,0.887204686,0.738930955,0.504117278,0.54006584,0.511007194,0.54200814,0.502560068
cg07922154,0.457756511,0.507386831,0.483934798,0.225917609,0.212076614,0.10389653,0.062423614,0.130757553,0.052959012
cg08072202,0.482068684,0.491871966,0.497623343,0.358616121,0.493498548,0.483492311,0.497218763,0.498900434,0.501901532
cg09989251,0.906685687,0.79830182,0.803973072,0.688015907,0.303187347,0.225672429,0.200541712,0.22586997,0.554561472
cg10095084,0.212108735,0.440663627,0.433471596,0.543564668,0.533715978,0.52872685,0.432640544,0.39978282,0.1432524
cg10775991,0.145882751,0.3736846,0.377877894,0.228703024,0.533471836,0.474914045,0.481795473,0.429571796,0.406191439
cg11071193,0.671071076,0.679560057,0.675468743,0.547599572,0.297533511,0.14014233,0.117071993,0.191182049,0.144035373
cg13097993,0.870829208,0.727800586,0.727775301,0.767939454,0.561459738,0.502506526,0.60294319,0.558392016,0.601805223
cg13099429,0.666474415,0.6455306,0.591138884,0.634644779,0.171125232,0.109098067,0.087372569,0.067452822,0.15395512
cg14184890,0.589036435,0.679316158,0.645080874,0.272000633,0.747592124,0.823726272,0.945482889,0.869573406,0.932780302
cg18220816,0.908582282,0.910822813,0.900987703,0.921251023,0.730047387,0.644622301,0.644039613,0.671531874,0.654614409
cg18313317,0.460669823,0.429479695,0.414740138,0.708969663,0.462512769,0.480196052,0.404259497,0.430284039,0.424075798
cg18333511,0.897729506,0.816066752,0.799765678,0.577990116,0.239889534,0.111254699,0.04774082,0.078293552,0.04036884
cg18624544,0.590780699,0.366765065,0.403054309,0.204223866,0.524150949,0.50843016,0.536953139,0.545770209,0.526461561
cg18771300,0.491040339,0.697293332,0.703051559,0.501264116,0.583698658,0.556418325,0.528731304,0.625511797,0.477265222
cg22454744,0.437714957,0.464625242,0.473529109,0.349979164,0.288303315,0.168728031,0.066297843,0.156343866,0.093810336
cg23099211,0.065814152,0.087462386,0.131542594,0.069072481,0.583484481,0.538315856,0.520099939,0.538611685,0.522063775
cg23511824,0.608773538,0.607394534,0.606500694,0.840716942,0.219465509,0.112425507,0.060546131,0.10641883,0.063335107
cg24036523,0.15723329,0.510538476,0.529556869,0.451496432,0.787300466,0.820692499,0.920053901,0.530521461,0.862645576
cg26421140,0.558205909,0.510167935,0.523236291,0.422469818,0.476885536,0.494800686,0.516087997,0.537574653,0.374788841
cg00098799,0.455019755,0.368479115,0.43967912,0.251309038,0.148164718,0.115967953,0.062452814,0.095115419,0.067042253
cg00474218,0.810967538,0.851202104,0.848933321,0.900636546,0.306766131,0.149725645,0.091939808,0.125187772,0.09067774
cg02054724,0.89154893,0.880154786,0.889945118,0.846942269,0.903906464,0.83612354,0.900822846,0.914014897,0.857909521
cg03380198,0.477500179,0.510475444,0.498787198,0.511032333,0.216693958,0.182083428,0.055563928,0.108549192,0.044376055
cg03822622,0.351271196,0.667543657,0.64859486,0.787723313,0.683268473,0.704686442,0.878602734,0.760059346,0.81946197
cg03945400,0.137048304,0.259608113,0.287687198,0.47675029,0.325339313,0.211840349,0.153631523,0.168570992,0.130216165
cg06891458,0.554742206,0.547966734,0.545278669,0.523824455,0.232831877,0.09900424,0.065900327,0.472114811,0.050720049
cg07615383,0.361936121,0.358117695,0.301372905,0.342107282,0.41599912,0.461222964,0.402554178,0.400580436,0.424801256
cg07695058,0.43281865,0.362390306,0.389225578,0.445293207,0.454764625,0.408699482,0.419424777,0.144696488,0.479377279
cg08133919,0.538724465,0.529625553,0.558587341,0.514793073,0.30192396,0.183769349,0.171117564,0.222841592,0.22707949
cg08637403,0.061499902,0.125251448,0.150684854,0.057343776,0.81556184,0.883686359,0.920353846,0.877448769,0.881993554
cg10135717,0.452898908,0.624556927,0.630190798,0.537052413,0.330399917,0.255825968,0.192653183,0.248512103,0.242797575
cg12036633,0.044753746,0.052533194,0.05432937,0.056697853,0.459031662,0.475540512,0.445930209,0.477377904,0.44323542
cg12163955,0.189466202,0.230734526,0.270719607,0.605068507,0.582288728,0.541333169,0.542294302,0.504988746,0.912215832
cg12756504,0.668830832,0.50816958,0.554656403,0.593813127,0.818950327,0.872719942,0.912535964,0.912245766,0.917111549
cg13812291,0.524380502,0.532606875,0.522810263,0.522970686,0.553146277,0.551664107,0.558518462,0.570703149,0.682733192
cg16146501,0.429895384,0.429731589,0.434125848,0.434625585,0.711307997,0.835680182,0.979907732,0.866279215,0.937296564
cg16548362,0.066104191,0.136752169,0.142369542,0.058415228,0.566698691,0.506396769,0.47067192,0.471215958,0.496875526
cg17074431,0.588654619,0.580290118,0.584622402,0.387462752,0.609029963,0.546103471,0.598484128,0.570153129,0.591062189
cg17082938,0.553210095,0.650401403,0.631783073,0.268798682,0.453959467,0.444615941,0.495789966,0.82129853,0.515396112
